,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,Nuovi infetti,Senza screening
1,2.0,0.2512000000000114,Nuovi infetti,Senza screening
2,3.0,0.4154999999999802,Nuovi infetti,Senza screening
3,4.0,0.6726999999999919,Nuovi infetti,Senza screening
4,5.0,0.7907000000000153,Nuovi infetti,Senza screening
5,6.0,0.9590000000000032,Nuovi infetti,Senza screening
6,7.0,0.6805999999999983,Nuovi infetti,Senza screening
7,8.0,0.4995999999999867,Nuovi infetti,Senza screening
8,9.0,0.9168999999999983,Nuovi infetti,Senza screening
9,10.0,1.075000000000017,Nuovi infetti,Senza screening
10,11.0,1.2813000000000159,Nuovi infetti,Senza screening
11,12.0,1.4534999999999911,Nuovi infetti,Senza screening
12,13.0,1.5845999999999947,Nuovi infetti,Senza screening
13,14.0,1.1781000000000006,Nuovi infetti,Senza screening
14,15.0,0.831799999999987,Nuovi infetti,Senza screening
15,16.0,1.2253000000000043,Nuovi infetti,Senza screening
16,17.0,1.4665000000000248,Nuovi infetti,Senza screening
17,18.0,1.6245999999999583,Nuovi infetti,Senza screening
18,19.0,1.745800000000031,Nuovi infetti,Senza screening
19,20.0,2.0449999999999875,Nuovi infetti,Senza screening
20,21.0,1.440400000000011,Nuovi infetti,Senza screening
21,22.0,1.0351,Nuovi infetti,Senza screening
22,23.0,1.4713999999999885,Nuovi infetti,Senza screening
23,24.0,1.8119000000000085,Nuovi infetti,Senza screening
24,25.0,2.008999999999986,Nuovi infetti,Senza screening
25,26.0,2.2613000000000056,Nuovi infetti,Senza screening
26,27.0,2.323299999999989,Nuovi infetti,Senza screening
27,28.0,1.7557000000000187,Nuovi infetti,Senza screening
28,29.0,1.1881999999999948,Nuovi infetti,Senza screening
29,30.0,1.873899999999992,Nuovi infetti,Senza screening
30,31.0,2.2001000000000204,Nuovi infetti,Senza screening
31,32.0,2.5105999999999824,Nuovi infetti,Senza screening
32,33.0,2.6306000000000154,Nuovi infetti,Senza screening
33,34.0,2.7626999999999953,Nuovi infetti,Senza screening
34,35.0,2.032100000000014,Nuovi infetti,Senza screening
35,1.0,1.0,Nuovi infetti,Screening 25%
36,2.0,0.18819999999999482,Nuovi infetti,Screening 25%
37,3.0,0.38939999999999486,Nuovi infetti,Screening 25%
38,4.0,0.561600000000027,Nuovi infetti,Screening 25%
39,5.0,0.5343999999999767,Nuovi infetti,Screening 25%
40,6.0,0.5615999999999985,Nuovi infetti,Screening 25%
41,7.0,0.4314999999999998,Nuovi infetti,Screening 25%
42,8.0,0.290300000000002,Nuovi infetti,Screening 25%
43,9.0,0.4584000000000117,Nuovi infetti,Screening 25%
44,10.0,0.6036000000000001,Nuovi infetti,Screening 25%
45,11.0,0.7536999999999807,Nuovi infetti,Screening 25%
46,12.0,0.645700000000005,Nuovi infetti,Screening 25%
47,13.0,0.5625,Nuovi infetti,Screening 25%
48,14.0,0.4095000000000084,Nuovi infetti,Screening 25%
49,15.0,0.3101999999999805,Nuovi infetti,Screening 25%
50,16.0,0.39549999999997,Nuovi infetti,Screening 25%
51,17.0,0.43940000000003465,Nuovi infetti,Screening 25%
52,18.0,0.47350000000000136,Nuovi infetti,Screening 25%
53,19.0,0.41450000000000387,Nuovi infetti,Screening 25%
54,20.0,0.4024000000000001,Nuovi infetti,Screening 25%
55,21.0,0.2942000000000178,Nuovi infetti,Screening 25%
56,22.0,0.16619999999997503,Nuovi infetti,Screening 25%
57,23.0,0.2603000000000293,Nuovi infetti,Screening 25%
58,24.0,0.2692000000000121,Nuovi infetti,Screening 25%
59,25.0,0.3512999999999522,Nuovi infetti,Screening 25%
60,26.0,0.2933000000000163,Nuovi infetti,Screening 25%
61,27.0,0.2541999999999973,Nuovi infetti,Screening 25%
62,28.0,0.15519999999997935,Nuovi infetti,Screening 25%
63,29.0,0.1312000000000353,Nuovi infetti,Screening 25%
64,30.0,0.143100000000004,Nuovi infetti,Screening 25%
65,31.0,0.20419999999998595,Nuovi infetti,Screening 25%
66,32.0,0.20929999999998472,Nuovi infetti,Screening 25%
67,33.0,0.18110000000004334,Nuovi infetti,Screening 25%
68,34.0,0.16809999999998126,Nuovi infetti,Screening 25%
69,35.0,0.11820000000000164,Nuovi infetti,Screening 25%
70,1.0,1.0,Nuovi infetti,Screening 50%
71,2.0,0.22520000000000095,Nuovi infetti,Screening 50%
72,3.0,0.39740000000000464,Nuovi infetti,Screening 50%
73,4.0,0.5475999999999885,Nuovi infetti,Screening 50%
74,5.0,0.5245000000000175,Nuovi infetti,Screening 50%
75,6.0,0.44540000000000646,Nuovi infetti,Screening 50%
76,7.0,0.34540000000001214,Nuovi infetti,Screening 50%
77,8.0,0.20319999999998117,Nuovi infetti,Screening 50%
78,9.0,0.3492999999999995,Nuovi infetti,Screening 50%
