,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,New infected,Without screening
1,2.0,0.20819999999997663,New infected,Without screening
2,3.0,0.39740000000003306,New infected,Without screening
3,4.0,0.5475999999999885,New infected,Without screening
4,5.0,0.6847000000000207,New infected,Without screening
5,6.0,0.8326000000000136,New infected,Without screening
6,7.0,0.5968000000000018,New infected,Without screening
7,8.0,0.46139999999994075,New infected,Without screening
8,9.0,0.74969999999999,New infected,Without screening
9,10.0,0.9329000000000462,New infected,Without screening
10,11.0,1.0591999999999757,New infected,Without screening
11,12.0,1.134999999999991,New infected,Without screening
12,13.0,1.1402000000000214,New infected,Without screening
13,14.0,0.8919999999999959,New infected,Without screening
14,15.0,0.5724999999999909,New infected,Without screening
15,16.0,0.8567999999999927,New infected,Without screening
16,17.0,0.9590000000000032,New infected,Without screening
17,18.0,1.021000000000015,New infected,Without screening
18,19.0,1.100200000000001,New infected,Without screening
19,20.0,1.2101000000000113,New infected,Without screening
20,21.0,0.8368999999999858,New infected,Without screening
21,22.0,0.6507000000000005,New infected,Without screening
22,23.0,0.8016999999999825,New infected,Without screening
23,24.0,0.8879000000000303,New infected,Without screening
24,25.0,1.077099999999973,New infected,Without screening
25,26.0,1.1202000000000396,New infected,Without screening
26,27.0,1.1290999999999656,New infected,Without screening
27,28.0,0.8109000000000037,New infected,Without screening
28,29.0,0.5634000000000299,New infected,Without screening
29,30.0,0.7848999999999648,New infected,Without screening
30,31.0,0.955900000000014,New infected,Without screening
31,32.0,0.9639000000000237,New infected,Without screening
32,33.0,0.9839999999999804,New infected,Without screening
33,34.0,1.0920999999999879,New infected,Without screening
34,35.0,0.7727000000000146,New infected,Without screening
35,1.0,1.0001000000000033,New infected,Screening 25%
36,2.0,0.23609999999999332,New infected,Screening 25%
37,3.0,0.3064999999999998,New infected,Screening 25%
38,4.0,0.5024999999999977,New infected,Screening 25%
39,5.0,0.8190999999999917,New infected,Screening 25%
40,6.0,0.5327000000000055,New infected,Screening 25%
41,7.0,0.43710000000001514,New infected,Screening 25%
42,8.0,0.3114999999999668,New infected,Screening 25%
43,9.0,0.4221000000000288,New infected,Screening 25%
44,10.0,0.5127000000000237,New infected,Screening 25%
45,11.0,0.41200000000000614,New infected,Screening 25%
46,12.0,0.5325999999999738,New infected,Screening 25%
47,13.0,0.4422999999999888,New infected,Screening 25%
48,14.0,0.33150000000000546,New infected,Screening 25%
49,15.0,0.29149999999995657,New infected,Screening 25%
50,16.0,0.2614000000000374,New infected,Screening 25%
51,17.0,0.2915000000000134,New infected,Screening 25%
52,18.0,0.23099999999999454,New infected,Screening 25%
53,19.0,0.22129999999998518,New infected,Screening 25%
54,20.0,0.26619999999999777,New infected,Screening 25%
55,21.0,0.171100000000024,New infected,Screening 25%
56,22.0,0.1658000000000186,New infected,Screening 25%
57,23.0,0.13049999999998363,New infected,Screening 25%
58,24.0,0.14570000000000505,New infected,Screening 25%
59,25.0,0.2161999999999864,New infected,Screening 25%
60,26.0,0.13059999999995853,New infected,Screening 25%
61,27.0,0.1809000000000367,New infected,Screening 25%
62,28.0,0.07029999999997472,New infected,Screening 25%
63,29.0,0.07040000000003488,New infected,Screening 25%
64,30.0,0.02009999999998513,New infected,Screening 25%
65,31.0,0.060300000000040654,New infected,Screening 25%
66,32.0,0.04019999999999868,New infected,Screening 25%
67,33.0,0.0853999999999644,New infected,Screening 25%
68,34.0,0.07030000000000314,New infected,Screening 25%
69,35.0,0.025200000000012324,New infected,Screening 25%
70,1.0,1.0001000000000317,New infected,Screening 50%
71,2.0,0.2510999999999797,New infected,Screening 50%
72,3.0,0.32179999999996767,New infected,Screening 50%
73,4.0,0.5827000000000453,New infected,Screening 50%
74,5.0,0.6230999999999653,New infected,Screening 50%
75,6.0,0.5678000000000054,New infected,Screening 50%
76,7.0,0.46229999999999905,New infected,Screening 50%
77,8.0,0.2463000000000477,New infected,Screening 50%
78,9.0,0.3568999999999676,New infected,Screening 50%
79,10.0,0.40699999999995384,New infected,Screening 50%
80,11.0,0.39179999999998927,New infected,Screening 50%
81,12.0,0.45750000000003865,New infected,Screening 50%
82,13.0,0.3315000000000339,New infected,Screening 50%
83,14.0,0.2663000000000011,New infected,Screening 50%
84,15.0,0.1408999999999878,New infected,Screening 50%
85,16.0,0.1255999999999915,New infected,Screening 50%
