day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457536	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	[]	0	0
1	123457536	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
2	123457536	236	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
3	123457536	235	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
4	123457536	234	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
5	123457536	233	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
6	123457536	233	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
7	123457536	233	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	[]	0	1
8	123457536	233	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	1
9	123457536	233	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	1
10	123457536	232	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	2
11	123457536	230	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	2
12	123457536	228	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	2
13	123457536	228	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	2
14	123457536	228	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	[]	0	2
15	123457536	210	6	4	0	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	50	0	0	0	0	[1A]	1	2
16	123457536	210	5	5	0	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	50	0	0	0	0	[1A]	1	2
17	123457536	205	8	7	0	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	49	1	0	0	0	[1A]	1	2
18	123457536	203	7	10	0	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	49	1	0	0	0	[1A]	1	2
19	123457536	201	6	11	2	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	49	1	0	0	0	[1A]	1	2
20	123457536	201	5	11	3	14	0	2	4	0	0	0	0	0	0	0	0	180	0	0	1	0	0	49	1	0	0	0	[1A]	1	2
21	123457536	201	4	11	4	14	0	1	5	0	0	0	0	0	0	0	0	180	0	0	1	0	0	49	1	0	0	0	[1A]	1	2
22	123457536	199	1	0	0	16	2	10	12	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	2
23	123457536	199	1	0	0	16	2	8	14	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	2
24	123457536	199	1	0	0	16	2	7	15	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	2
25	123457536	199	1	0	0	16	2	6	16	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	2
26	123457536	199	0	1	0	16	2	5	17	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	3
27	123457536	199	0	1	0	16	1	6	17	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	3
28	123457536	199	0	1	0	16	1	4	19	0	0	0	0	0	0	0	0	235	0	0	4	0	0	49	0	1	0	0	[1A 1B]	2	2
29	123457536	213	0	0	7	2	0	5	13	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
30	123457536	213	0	0	7	2	0	5	13	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
31	123457536	213	0	0	7	2	0	3	15	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
32	123457536	213	0	0	7	2	0	2	16	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
33	123457536	213	0	0	7	2	0	2	16	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
34	123457536	213	0	0	7	2	0	2	16	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
35	123457536	213	0	0	7	2	0	2	16	0	0	0	0	0	0	0	0	290	0	0	4	0	0	49	0	1	0	0	[1B]	1	1
