,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.015099999999989677,Total infected,Without screening
2,3.0,0.028999999999996362,Total infected,Without screening
3,4.0,0.054099999999976944,Total infected,Without screening
4,5.0,0.07900000000000773,Total infected,Without screening
5,6.0,0.11320000000000618,Total infected,Without screening
6,7.0,0.15319999999999823,Total infected,Without screening
7,8.0,0.19020000000000437,Total infected,Without screening
8,9.0,0.25620000000000687,Total infected,Without screening
9,10.0,0.34039999999995985,Total infected,Without screening
10,11.0,0.4864000000000033,Total infected,Without screening
11,12.0,0.6256999999999948,Total infected,Without screening
12,13.0,0.801900000000046,Total infected,Without screening
13,14.0,0.9488999999999805,Total infected,Without screening
14,15.0,1.052000000000021,Total infected,Without screening
15,16.0,1.2231999999999914,Total infected,Without screening
16,17.0,1.4445000000000334,Total infected,Without screening
17,18.0,1.703800000000001,Total infected,Without screening
18,19.0,1.9819999999999993,Total infected,Without screening
19,20.0,2.3144000000000062,Total infected,Without screening
20,21.0,2.5855999999999995,Total infected,Without screening
21,22.0,2.764800000000008,Total infected,Without screening
22,23.0,3.038099999999986,Total infected,Without screening
23,24.0,3.374300000000005,Total infected,Without screening
24,25.0,3.7567999999999984,Total infected,Without screening
25,26.0,4.139199999999988,Total infected,Without screening
26,27.0,4.602699999999999,Total infected,Without screening
27,28.0,4.974000000000018,Total infected,Without screening
28,29.0,5.226200000000006,Total infected,Without screening
29,30.0,5.61269999999999,Total infected,Without screening
30,31.0,6.1162000000000205,Total infected,Without screening
31,32.0,6.711600000000004,Total infected,Without screening
32,33.0,7.317200000000014,Total infected,Without screening
33,34.0,8.007000000000033,Total infected,Without screening
34,35.0,8.488399999999984,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.010099999999994225,Total infected,Screening 25%
37,3.0,0.02010000000001355,Total infected,Screening 25%
38,4.0,0.03510000000002833,Total infected,Screening 25%
39,5.0,0.08540000000004966,Total infected,Screening 25%
40,6.0,0.14560000000003015,Total infected,Screening 25%
41,7.0,0.17080000000004247,Total infected,Screening 25%
42,8.0,0.19590000000002306,Total infected,Screening 25%
43,9.0,0.2512000000000114,Total infected,Screening 25%
44,10.0,0.3065000000000282,Total infected,Screening 25%
45,11.0,0.40200000000001523,Total infected,Screening 25%
46,12.0,0.47740000000004557,Total infected,Screening 25%
47,13.0,0.5629000000000133,Total infected,Screening 25%
48,14.0,0.6382000000000119,Total infected,Screening 25%
49,15.0,0.723700000000008,Total infected,Screening 25%
50,16.0,0.813999999999993,Total infected,Screening 25%
51,17.0,0.9698000000000206,Total infected,Screening 25%
52,18.0,1.0603000000000122,Total infected,Screening 25%
53,19.0,1.2110000000000127,Total infected,Screening 25%
54,20.0,1.3214999999999861,Total infected,Screening 25%
55,21.0,1.4621999999999957,Total infected,Screening 25%
56,22.0,1.5024999999999977,Total infected,Screening 25%
57,23.0,1.6281000000000176,Total infected,Screening 25%
58,24.0,1.859299999999962,Total infected,Screening 25%
59,25.0,2.070300000000003,Total infected,Screening 25%
60,26.0,2.3113999999999635,Total infected,Screening 25%
61,27.0,2.5025999999999726,Total infected,Screening 25%
62,28.0,2.6933999999999685,Total infected,Screening 25%
63,29.0,2.794000000000011,Total infected,Screening 25%
64,30.0,2.989799999999974,Total infected,Screening 25%
65,31.0,3.261299999999977,Total infected,Screening 25%
66,32.0,3.5475999999999885,Total infected,Screening 25%
67,33.0,3.8791999999999973,Total infected,Screening 25%
68,34.0,4.105400000000003,Total infected,Screening 25%
69,35.0,4.3566000000000145,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.0,Total infected,Screening 50%
72,3.0,0.020000000000010232,Total infected,Screening 50%
73,4.0,0.025100000000009004,Total infected,Screening 50%
74,5.0,0.06530000000000769,Total infected,Screening 50%
75,6.0,0.09540000000001214,Total infected,Screening 50%
76,7.0,0.1255999999999915,Total infected,Screening 50%
77,8.0,0.16070000000001983,Total infected,Screening 50%
78,9.0,0.2009000000000185,Total infected,Screening 50%
79,10.0,0.28640000000001464,Total infected,Screening 50%
80,11.0,0.3568000000000211,Total infected,Screening 50%
81,12.0,0.41200000000000614,Total infected,Screening 50%
82,13.0,0.5024000000000228,Total infected,Screening 50%
83,14.0,0.5829000000000235,Total infected,Screening 50%
84,15.0,0.6483000000000061,Total infected,Screening 50%
85,16.0,0.7689000000000021,Total infected,Screening 50%
86,17.0,0.884399999999971,Total infected,Screening 50%
87,18.0,1.0402999999999736,Total infected,Screening 50%
88,19.0,1.1356999999999857,Total infected,Screening 50%
89,20.0,1.3166000000000224,Total infected,Screening 50%
90,21.0,1.4119999999999777,Total infected,Screening 50%
91,22.0,1.5175999999999874,Total infected,Screening 50%
92,23.0,1.6482000000000028,Total infected,Screening 50%
93,24.0,1.8291000000000395,Total infected,Screening 50%
94,25.0,2.0000000000000284,Total infected,Screening 50%
95,26.0,2.1507000000000005,Total infected,Screening 50%
96,27.0,2.3014000000000294,Total infected,Screening 50%
97,28.0,2.341500000000025,Total infected,Screening 50%
98,29.0,2.4169000000000267,Total infected,Screening 50%
99,30.0,2.5426000000000215,Total infected,Screening 50%
100,31.0,2.72350000000003,Total infected,Screening 50%
101,32.0,2.8793999999999755,Total infected,Screening 50%
102,33.0,3.0351999999999464,Total infected,Screening 50%
103,34.0,3.20089999999999,Total infected,Screening 50%
104,35.0,3.341700000000003,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.009999999999990905,Total infected,Screening 100%
107,3.0,0.025099999999980582,Total infected,Screening 100%
108,4.0,0.03509999999999991,Total infected,Screening 100%
109,5.0,0.07040000000000646,Total infected,Screening 100%
110,6.0,0.10060000000001423,Total infected,Screening 100%
111,7.0,0.12560000000001992,Total infected,Screening 100%
112,8.0,0.14579999999997995,Total infected,Screening 100%
113,9.0,0.1758000000000095,Total infected,Screening 100%
114,10.0,0.22599999999997067,Total infected,Screening 100%
115,11.0,0.2612000000000023,Total infected,Screening 100%
116,12.0,0.3114999999999952,Total infected,Screening 100%
117,13.0,0.37170000000000414,Total infected,Screening 100%
118,14.0,0.42199999999999704,Total infected,Screening 100%
119,15.0,0.4621999999999957,Total infected,Screening 100%
120,16.0,0.49739999999997053,Total infected,Screening 100%
121,17.0,0.5979000000000099,Total infected,Screening 100%
122,18.0,0.6581999999999937,Total infected,Screening 100%
123,19.0,0.7436000000000149,Total infected,Screening 100%
124,20.0,0.7837999999999852,Total infected,Screening 100%
125,21.0,0.8592999999999904,Total infected,Screening 100%
126,22.0,0.9044000000000096,Total infected,Screening 100%
127,23.0,0.9799000000000149,Total infected,Screening 100%
128,24.0,1.100499999999954,Total infected,Screening 100%
129,25.0,1.1607999999999947,Total infected,Screening 100%
130,26.0,1.2059999999999889,Total infected,Screening 100%
131,27.0,1.2863000000000113,Total infected,Screening 100%
132,28.0,1.3517999999999688,Total infected,Screening 100%
133,29.0,1.3818999999999733,Total infected,Screening 100%
134,30.0,1.4271999999999707,Total infected,Screening 100%
135,31.0,1.4823000000000377,Total infected,Screening 100%
136,32.0,1.5578000000000145,Total infected,Screening 100%
137,33.0,1.587900000000019,Total infected,Screening 100%
138,34.0,1.6631999999999891,Total infected,Screening 100%
139,35.0,1.7286000000000001,Total infected,Screening 100%
