,day,cumulative_infected,type,type_of_screening_pretty
0,1.0,0.0,Total infected,Without screening
1,2.0,0.07699999999999818,Total infected,Without screening
2,3.0,0.2061999999999955,Total infected,Without screening
3,4.0,0.3942999999999586,Total infected,Without screening
4,5.0,0.6977999999999724,Total infected,Without screening
5,6.0,1.1061000000000263,Total infected,Without screening
6,7.0,1.4564000000000021,Total infected,Without screening
7,8.0,1.81280000000001,Total infected,Without screening
8,9.0,2.3964,Total infected,Without screening
9,10.0,3.1651999999999987,Total infected,Without screening
10,11.0,4.22229999999999,Total infected,Without screening
11,12.0,5.499500000000012,Total infected,Without screening
12,13.0,7.02800000000002,Total infected,Without screening
13,14.0,8.271199999999993,Total infected,Without screening
14,15.0,9.161099999999976,Total infected,Without screening
15,16.0,10.568600000000032,Total infected,Without screening
16,17.0,12.399400000000014,Total infected,Without screening
17,18.0,14.581600000000037,Total infected,Without screening
18,19.0,17.125200000000007,Total infected,Without screening
19,20.0,20.060000000000002,Total infected,Without screening
20,21.0,22.201299999999947,Total infected,Without screening
21,22.0,23.828699999999998,Total infected,Without screening
22,23.0,26.163100000000014,Total infected,Without screening
23,24.0,29.064999999999998,Total infected,Without screening
24,25.0,32.23919999999998,Total infected,Without screening
25,26.0,35.813800000000015,Total infected,Without screening
26,27.0,39.63659999999999,Total infected,Without screening
27,28.0,42.43339999999998,Total infected,Without screening
28,29.0,44.46739999999997,Total infected,Without screening
29,30.0,47.36829999999998,Total infected,Without screening
30,31.0,50.800899999999984,Total infected,Without screening
31,32.0,54.54639999999998,Total infected,Without screening
32,33.0,58.52359999999999,Total infected,Without screening
33,34.0,62.71079999999998,Total infected,Without screening
34,35.0,65.6705,Total infected,Without screening
35,1.0,0.0,Total infected,Screening 25%
36,2.0,0.08539999999999281,Total infected,Screening 25%
37,3.0,0.23619999999999663,Total infected,Screening 25%
38,4.0,0.44720000000000937,Total infected,Screening 25%
39,5.0,0.7688000000000272,Total infected,Screening 25%
40,6.0,1.170899999999989,Total infected,Screening 25%
41,7.0,1.5778999999999712,Total infected,Screening 25%
42,8.0,1.9647000000000219,Total infected,Screening 25%
43,9.0,2.5024999999999693,Total infected,Screening 25%
44,10.0,3.3418000000000063,Total infected,Screening 25%
45,11.0,4.366799999999984,Total infected,Screening 25%
46,12.0,5.5878999999999905,Total infected,Screening 25%
47,13.0,7.226200000000063,Total infected,Screening 25%
48,14.0,8.391800000000018,Total infected,Screening 25%
49,15.0,9.27630000000002,Total infected,Screening 25%
50,16.0,10.653100000000023,Total infected,Screening 25%
51,17.0,12.382100000000037,Total infected,Screening 25%
52,18.0,14.41719999999998,Total infected,Screening 25%
53,19.0,16.728699999999975,Total infected,Screening 25%
54,20.0,19.351800000000054,Total infected,Screening 25%
55,21.0,21.387100000000004,Total infected,Screening 25%
56,22.0,22.773799999999966,Total infected,Screening 25%
57,23.0,24.839199999999977,Total infected,Screening 25%
58,24.0,27.442300000000017,Total infected,Screening 25%
59,25.0,30.291499999999957,Total infected,Screening 25%
60,26.0,33.688500000000005,Total infected,Screening 25%
61,27.0,37.01000000000002,Total infected,Screening 25%
62,28.0,39.492500000000064,Total infected,Screening 25%
63,29.0,41.1909,Total infected,Screening 25%
64,30.0,43.522700000000015,Total infected,Screening 25%
65,31.0,46.507600000000025,Total infected,Screening 25%
66,32.0,49.658300000000025,Total infected,Screening 25%
67,33.0,53.10559999999998,Total infected,Screening 25%
68,34.0,56.69839999999999,Total infected,Screening 25%
69,35.0,59.246200000000016,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.07030000000000314,Total infected,Screening 50%
72,3.0,0.19599999999999795,Total infected,Screening 50%
73,4.0,0.42210000000000036,Total infected,Screening 50%
74,5.0,0.7335999999999956,Total infected,Screening 50%
75,6.0,1.1304999999999836,Total infected,Screening 50%
76,7.0,1.537600000000026,Total infected,Screening 50%
77,8.0,1.7839999999999918,Total infected,Screening 50%
78,9.0,2.3015000000000043,Total infected,Screening 50%
79,10.0,2.994999999999976,Total infected,Screening 50%
80,11.0,3.9647999999999968,Total infected,Screening 50%
81,12.0,5.035200000000003,Total infected,Screening 50%
82,13.0,6.276400000000024,Total infected,Screening 50%
83,14.0,7.281399999999991,Total infected,Screening 50%
84,15.0,8.00509999999997,Total infected,Screening 50%
85,16.0,9.055299999999988,Total infected,Screening 50%
86,17.0,10.422099999999972,Total infected,Screening 50%
87,18.0,12.195999999999998,Total infected,Screening 50%
88,19.0,14.286399999999958,Total infected,Screening 50%
89,20.0,16.150799999999975,Total infected,Screening 50%
90,21.0,17.778899999999993,Total infected,Screening 50%
91,22.0,18.7235,Total infected,Screening 50%
92,23.0,20.286500000000018,Total infected,Screening 50%
93,24.0,22.09559999999999,Total infected,Screening 50%
94,25.0,24.27120000000002,Total infected,Screening 50%
95,26.0,26.8091,Total infected,Screening 50%
96,27.0,29.0351,Total infected,Screening 50%
97,28.0,30.86439999999999,Total infected,Screening 50%
98,29.0,32.16080000000002,Total infected,Screening 50%
99,30.0,33.944699999999955,Total infected,Screening 50%
