,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,238.2052,0.7948,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2.0000,236.4885,1.3283,1.0010,0.1411,0.9510,0.0210,0.0681,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0521,0.0000,0.0000,0.0521,0.8949
3,3.0000,235.6446,1.7828,1.2603,0.2713,0.9510,0.0140,0.0651,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0521,0.0000,0.0000,0.0521,0.8619
4,4.0000,234.1321,2.3504,1.5686,0.4474,1.3283,0.0420,0.1061,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1461,0.0000,0.0000,0.0751,0.0000,0.0000,0.0751,0.8799
5,5.0000,232.8669,2.9229,2.0460,0.6627,1.3283,0.0280,0.1081,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1461,0.0000,0.0000,0.0751,0.0000,0.0000,0.0751,0.9079
6,6.0000,232.8669,2.1071,2.5846,0.9399,1.3283,0.0210,0.1091,0.0430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1461,0.0000,0.0000,0.0751,0.0000,0.0000,0.0751,0.9780
7,7.0000,232.8669,1.5135,2.8098,1.3083,1.3283,0.0150,0.0991,0.0591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1461,0.0000,0.0000,0.0751,0.0000,0.0000,0.0751,1.0150
8,8.0000,231.2903,2.6687,2.8729,1.6667,1.3283,0.0100,0.0901,0.0731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1461,0.0000,0.0000,0.0751,0.0000,0.0000,0.0751,1.0080
9,9.0000,228.2352,2.8849,2.5395,1.7157,3.0310,0.3634,0.8148,0.4154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0711,0.0000,0.0000,0.2312,0.0000,0.0000,0.2312,1.0801
