,day,final_infected,type_pretty
9820,60,272,0%
9881,60,259,0%
9942,60,267,0%
10003,60,263,0%
10064,60,262,0%
10125,60,258,0%
10186,60,259,0%
10247,60,258,0%
10308,60,256,0%
10369,60,260,0%
10430,60,262,0%
10491,60,263,0%
10552,60,259,0%
10613,60,262,0%
10674,60,262,0%
10735,60,269,0%
10796,60,261,0%
10857,60,258,0%
10918,60,259,0%
10979,60,262,0%
11040,60,261,0%
11101,60,261,0%
11162,60,258,0%
11223,60,257,0%
11284,60,259,0%
11345,60,266,0%
11406,60,259,0%
11467,60,257,0%
11528,60,258,0%
11589,60,259,0%
11650,60,259,0%
11711,60,270,0%
11772,60,254,0%
11833,60,260,0%
11894,60,266,0%
11955,60,266,0%
12016,60,260,0%
12077,60,257,0%
12138,60,269,0%
12199,60,263,0%
12260,60,261,0%
12321,60,266,0%
12382,60,264,0%
12443,60,270,0%
12504,60,269,0%
12565,60,257,0%
12626,60,260,0%
12687,60,267,0%
12748,60,260,0%
12809,60,262,0%
12870,60,257,0%
12931,60,260,0%
12992,60,264,0%
13053,60,258,0%
13114,60,256,0%
13175,60,269,0%
13236,60,267,0%
13297,60,265,0%
13358,60,262,0%
13419,60,260,0%
13480,60,261,0%
13541,60,261,0%
13602,60,257,0%
13663,60,255,0%
13724,60,255,0%
13785,60,255,0%
13846,60,259,0%
13907,60,259,0%
13968,60,264,0%
14029,60,265,0%
14090,60,262,0%
14151,60,264,0%
14212,60,259,0%
14273,60,266,0%
14334,60,265,0%
14395,60,258,0%
14456,60,267,0%
14517,60,257,0%
14578,60,260,0%
14639,60,259,0%
14700,60,270,0%
14761,60,259,0%
14822,60,260,0%
14883,60,257,0%
14944,60,261,0%
15005,60,266,0%
15066,60,267,0%
15127,60,262,0%
15188,60,263,0%
15249,60,258,0%
15310,60,262,0%
15371,60,262,0%
15432,60,258,0%
15493,60,258,0%
15554,60,260,0%
15615,60,259,0%
15676,60,259,0%
15737,60,258,0%
15798,60,262,0%
15859,60,264,0%
15920,60,270,0%
15981,60,260,0%
16042,60,262,0%
16103,60,265,0%
16164,60,265,0%
16225,60,253,0%
16286,60,266,0%
16347,60,257,0%
16408,60,262,0%
16469,60,267,0%
16530,60,258,0%
16591,60,259,0%
16652,60,259,0%
16713,60,258,0%
16774,60,263,0%
16835,60,262,0%
16896,60,264,0%
16957,60,267,0%
17018,60,261,0%
17079,60,261,0%
17140,60,269,0%
17201,60,256,0%
17262,60,262,0%
17323,60,269,0%
17384,60,260,0%
17445,60,258,0%
17506,60,257,0%
17567,60,271,0%
17628,60,268,0%
17689,60,264,0%
17750,60,262,0%
17811,60,265,0%
17872,60,257,0%
17933,60,258,0%
17994,60,264,0%
18055,60,263,0%
18116,60,264,0%
18177,60,258,0%
18238,60,265,0%
18299,60,259,0%
18360,60,260,0%
18421,60,261,0%
18482,60,268,0%
18543,60,256,0%
18604,60,261,0%
18665,60,262,0%
18726,60,259,0%
18787,60,260,0%
18848,60,266,0%
18909,60,265,0%
18970,60,265,0%
19031,60,263,0%
19092,60,257,0%
19153,60,262,0%
19214,60,267,0%
19275,60,257,0%
19336,60,263,0%
19397,60,262,0%
19458,60,266,0%
19519,60,256,0%
19580,60,260,0%
19641,60,266,0%
19702,60,264,0%
19763,60,261,0%
19824,60,261,0%
19885,60,253,0%
19946,60,256,0%
20007,60,260,0%
20068,60,260,0%
20129,60,259,0%
20190,60,260,0%
20251,60,259,0%
20312,60,260,0%
20373,60,260,0%
20434,60,249,0%
20495,60,265,0%
20556,60,256,0%
20617,60,262,0%
20678,60,268,0%
20739,60,260,0%
20800,60,265,0%
20861,60,264,0%
20922,60,264,0%
20983,60,268,0%
21044,60,262,0%
21105,60,258,0%
21166,60,263,0%
21227,60,258,0%
21288,60,260,0%
21349,60,261,0%
21410,60,261,0%
21471,60,258,0%
21532,60,258,0%
21593,60,262,0%
21654,60,255,0%
21715,60,261,0%
21776,60,260,0%
21837,60,261,0%
21898,60,261,0%
21959,60,260,0%
22020,60,265,0%
22081,60,264,0%
22142,60,263,0%
22203,60,262,0%
22264,60,255,0%
22325,60,259,0%
22386,60,261,0%
22447,60,258,0%
22508,60,262,0%
22569,60,264,0%
22630,60,266,0%
22691,60,258,0%
22752,60,268,0%
22813,60,260,0%
22874,60,267,0%
22935,60,255,0%
22996,60,259,0%
23057,60,264,0%
23118,60,265,0%
23179,60,263,0%
23240,60,262,0%
23301,60,261,0%
23362,60,262,0%
23423,60,261,0%
23484,60,259,0%
23545,60,265,0%
23606,60,269,0%
23667,60,265,0%
23728,60,263,0%
23789,60,261,0%
23850,60,253,0%
23911,60,253,0%
23972,60,266,0%
24033,60,267,0%
24094,60,257,0%
24155,60,265,0%
24216,60,263,0%
24277,60,264,0%
24338,60,266,0%
24399,60,254,0%
24460,60,262,0%
24521,60,260,0%
24582,60,258,0%
24643,60,262,0%
24704,60,262,0%
24765,60,262,0%
24826,60,255,0%
24887,60,265,0%
24948,60,268,0%
25009,60,267,0%
25070,60,261,0%
25131,60,266,0%
25192,60,264,0%
25253,60,264,0%
25314,60,263,0%
25375,60,263,0%
25436,60,259,0%
25497,60,264,0%
25558,60,261,0%
25619,60,260,0%
25680,60,259,0%
25741,60,255,0%
25802,60,261,0%
25863,60,259,0%
25924,60,267,0%
25985,60,259,0%
26046,60,262,0%
26107,60,269,0%
26168,60,263,0%
26229,60,265,0%
26290,60,261,0%
26351,60,259,0%
26412,60,255,0%
26473,60,264,0%
26534,60,257,0%
26595,60,261,0%
26656,60,268,0%
26717,60,259,0%
26778,60,260,0%
26839,60,259,0%
26900,60,264,0%
26961,60,253,0%
27022,60,263,0%
27083,60,269,0%
27144,60,263,0%
27205,60,257,0%
27266,60,266,0%
27327,60,260,0%
27388,60,267,0%
27449,60,261,0%
27510,60,261,0%
27571,60,263,0%
27632,60,256,0%
27693,60,257,0%
27754,60,260,0%
27815,60,257,0%
27876,60,268,0%
27937,60,260,0%
27998,60,264,0%
28059,60,262,0%
28120,60,263,0%
28181,60,260,0%
28242,60,258,0%
28303,60,269,0%
28364,60,267,0%
28425,60,265,0%
28486,60,256,0%
28547,60,258,0%
28608,60,261,0%
28669,60,269,0%
28730,60,262,0%
28791,60,258,0%
28852,60,266,0%
28913,60,253,0%
28974,60,264,0%
29035,60,264,0%
29096,60,250,0%
29157,60,263,0%
29218,60,259,0%
29279,60,264,0%
29340,60,265,0%
29401,60,251,0%
29462,60,262,0%
29523,60,262,0%
29584,60,261,0%
29645,60,270,0%
29706,60,251,0%
29767,60,266,0%
29828,60,266,0%
29889,60,256,0%
29950,60,261,0%
30011,60,271,0%
30072,60,264,0%
30133,60,264,0%
30194,60,267,0%
30255,60,255,0%
30316,60,256,0%
30377,60,259,0%
30438,60,260,0%
30499,60,263,0%
30560,60,251,10%
30621,60,250,10%
30682,60,245,10%
30743,60,250,10%
30804,60,255,10%
30865,60,248,10%
30926,60,251,10%
30987,60,250,10%
31048,60,250,10%
31109,60,254,10%
31170,60,246,10%
31231,60,261,10%
31292,60,250,10%
31353,60,253,10%
31414,60,245,10%
31475,60,254,10%
31536,60,259,10%
31597,60,252,10%
31658,60,250,10%
31719,60,244,10%
31780,60,249,10%
31841,60,254,10%
31902,60,255,10%
31963,60,255,10%
32024,60,251,10%
32085,60,259,10%
32146,60,250,10%
32207,60,249,10%
32268,60,250,10%
32329,60,249,10%
32390,60,248,10%
32451,60,246,10%
32512,60,253,10%
32573,60,260,10%
32634,60,252,10%
32695,60,250,10%
32756,60,249,10%
32817,60,252,10%
32878,60,244,10%
32939,60,246,10%
33000,60,251,10%
33061,60,250,10%
33122,60,250,10%
33183,60,250,10%
33244,60,252,10%
33305,60,250,10%
33366,60,250,10%
33427,60,253,10%
33488,60,255,10%
33549,60,241,10%
33610,60,250,10%
33671,60,244,10%
33732,60,240,10%
33793,60,259,10%
33854,60,239,10%
33915,60,234,10%
33976,60,260,10%
34037,60,250,10%
34098,60,247,10%
34159,60,255,10%
34220,60,244,10%
34281,60,252,10%
34342,60,241,10%
34403,60,259,10%
34464,60,247,10%
34525,60,250,10%
34586,60,253,10%
34647,60,251,10%
34708,60,257,10%
34769,60,250,10%
34830,60,241,10%
34891,60,233,10%
34952,60,244,10%
35013,60,245,10%
35074,60,244,10%
35135,60,249,10%
35196,60,241,10%
35257,60,254,10%
35318,60,254,10%
35379,60,244,10%
35440,60,248,10%
35501,60,248,10%
35562,60,252,10%
35623,60,251,10%
35684,60,240,10%
35745,60,257,10%
35806,60,248,10%
35867,60,258,10%
35928,60,252,10%
35989,60,247,10%
36050,60,251,10%
36111,60,243,10%
36172,60,241,10%
36233,60,249,10%
36294,60,244,10%
36355,60,247,10%
36416,60,248,10%
36477,60,247,10%
36538,60,254,10%
36599,60,239,10%
36660,60,252,10%
36721,60,253,10%
36782,60,245,10%
36843,60,249,10%
36904,60,240,10%
36965,60,253,10%
37026,60,241,10%
37087,60,250,10%
37148,60,241,10%
37209,60,254,10%
37270,60,253,10%
37331,60,244,10%
37392,60,260,10%
37453,60,246,10%
37514,60,244,10%
37575,60,245,10%
37636,60,254,10%
37697,60,254,10%
37758,60,262,10%
37819,60,250,10%
37880,60,239,10%
37941,60,252,10%
38002,60,248,10%
38063,60,251,10%
38124,60,251,10%
38185,60,244,10%
38246,60,251,10%
38307,60,254,10%
38368,60,262,10%
38429,60,249,10%
38490,60,247,10%
38551,60,244,10%
38612,60,256,10%
38673,60,250,10%
38734,60,247,10%
38795,60,249,10%
38856,60,244,10%
38917,60,257,10%
38978,60,249,10%
39039,60,248,10%
39100,60,249,10%
39161,60,249,10%
39222,60,253,10%
39283,60,248,10%
39344,60,247,10%
39405,60,247,10%
39466,60,260,10%
39527,60,251,10%
39588,60,236,10%
39649,60,242,10%
39710,60,248,10%
39771,60,250,10%
39832,60,250,10%
39893,60,244,10%
39954,60,257,10%
40015,60,253,10%
40076,60,253,10%
40137,60,254,10%
40198,60,236,10%
40259,60,256,10%
40320,60,254,10%
40381,60,263,10%
40442,60,253,10%
40503,60,241,10%
40564,60,249,10%
40625,60,241,10%
40686,60,244,10%
40747,60,251,10%
40808,60,246,10%
40869,60,248,10%
40930,60,253,10%
40991,60,246,10%
41052,60,245,10%
41113,60,250,10%
41174,60,246,10%
41235,60,247,10%
41296,60,246,10%
41357,60,252,10%
41418,60,259,10%
41479,60,252,10%
41540,60,251,10%
41601,60,247,10%
41662,60,251,10%
41723,60,254,10%
41784,60,255,10%
41845,60,243,10%
41906,60,250,10%
41967,60,250,10%
42028,60,248,10%
42089,60,243,10%
42150,60,255,10%
42211,60,251,10%
42272,60,257,10%
42333,60,246,10%
42394,60,246,10%
42455,60,238,10%
42516,60,252,10%
42577,60,247,10%
42638,60,258,10%
42699,60,248,10%
42760,60,255,10%
42821,60,238,10%
42882,60,246,10%
42943,60,244,10%
43004,60,255,10%
43065,60,250,10%
43126,60,262,10%
43187,60,255,10%
43248,60,245,10%
43309,60,248,10%
43370,60,259,10%
43431,60,254,10%
43492,60,250,10%
43553,60,244,10%
43614,60,247,10%
43675,60,251,10%
43736,60,240,10%
43797,60,244,10%
43858,60,251,10%
43919,60,237,10%
43980,60,254,10%
44041,60,255,10%
44102,60,241,10%
44163,60,245,10%
44224,60,242,10%
44285,60,252,10%
44346,60,246,10%
44407,60,236,10%
44468,60,245,10%
44529,60,245,10%
44590,60,252,10%
44651,60,250,10%
44712,60,243,10%
44773,60,253,10%
44834,60,251,10%
44895,60,249,10%
44956,60,255,10%
45017,60,248,10%
45078,60,251,10%
45139,60,246,10%
45200,60,245,10%
45261,60,250,10%
45322,60,247,10%
45383,60,246,10%
45444,60,251,10%
45505,60,250,10%
45566,60,248,10%
45627,60,250,10%
45688,60,252,10%
45749,60,237,10%
45810,60,257,10%
45871,60,252,10%
45932,60,249,10%
45993,60,252,10%
46054,60,247,10%
46115,60,248,10%
46176,60,256,10%
46237,60,252,10%
46298,60,248,10%
46359,60,250,10%
46420,60,248,10%
46481,60,248,10%
46542,60,247,10%
46603,60,248,10%
46664,60,246,10%
46725,60,233,10%
46786,60,251,10%
46847,60,251,10%
46908,60,254,10%
46969,60,248,10%
47030,60,244,10%
47091,60,247,10%
47152,60,246,10%
47213,60,245,10%
47274,60,245,10%
47335,60,246,10%
47396,60,251,10%
47457,60,250,10%
47518,60,245,10%
47579,60,251,10%
47640,60,249,10%
47701,60,255,10%
47762,60,253,10%
47823,60,248,10%
47884,60,247,10%
47945,60,248,10%
48006,60,242,10%
48067,60,248,10%
48128,60,249,10%
48189,60,249,10%
48250,60,243,10%
48311,60,247,10%
48372,60,247,10%
48433,60,253,10%
48494,60,245,10%
48555,60,261,10%
48616,60,249,10%
48677,60,246,10%
48738,60,255,10%
48799,60,236,10%
48860,60,234,10%
48921,60,247,10%
48982,60,243,10%
49043,60,257,10%
49104,60,249,10%
49165,60,248,10%
49226,60,243,10%
49287,60,251,10%
49348,60,256,10%
49409,60,247,10%
49470,60,253,10%
49531,60,243,10%
49592,60,254,10%
49653,60,259,10%
49714,60,240,10%
49775,60,246,10%
49836,60,248,10%
49897,60,255,10%
49958,60,255,10%
50019,60,250,10%
50080,60,258,10%
50141,60,256,10%
50202,60,245,10%
50263,60,258,10%
50324,60,243,10%
50385,60,250,10%
50446,60,265,10%
50507,60,244,10%
50568,60,251,10%
50629,60,239,10%
50690,60,252,10%
50751,60,258,10%
50812,60,245,10%
50873,60,240,10%
50934,60,256,10%
50995,60,248,10%
51056,60,259,10%
51117,60,248,10%
51178,60,247,10%
51239,60,242,10%
51300,60,245,10%
51361,60,243,10%
51422,60,240,10%
51483,60,253,10%
51544,60,254,10%
51605,60,249,10%
51666,60,249,10%
51727,60,252,10%
51788,60,249,10%
51849,60,265,10%
51910,60,253,10%
51971,60,252,10%
52032,60,243,10%
52093,60,244,10%
52154,60,247,10%
52215,60,254,10%
52276,60,236,10%
52337,60,247,10%
52398,60,262,10%
52459,60,249,10%
52520,60,248,10%
52581,60,244,10%
52642,60,251,10%
52703,60,252,10%
52764,60,256,10%
52825,60,252,10%
52886,60,248,10%
52947,60,255,10%
53008,60,247,10%
53069,60,252,10%
53130,60,252,10%
53191,60,248,10%
53252,60,247,10%
53313,60,253,10%
53374,60,244,10%
53435,60,256,10%
53496,60,241,10%
53557,60,249,10%
53618,60,253,10%
53679,60,250,10%
53740,60,254,10%
53801,60,249,10%
53862,60,245,10%
53923,60,250,10%
53984,60,258,10%
54045,60,255,10%
54106,60,243,10%
54167,60,237,10%
54228,60,255,10%
54289,60,246,10%
54350,60,240,10%
54411,60,244,10%
54472,60,254,10%
54533,60,247,10%
54594,60,248,10%
54655,60,259,10%
54716,60,260,10%
54777,60,250,10%
54838,60,251,10%
54899,60,248,10%
54960,60,249,10%
55021,60,244,10%
55082,60,242,10%
55143,60,245,10%
55204,60,252,10%
55265,60,257,10%
55326,60,242,10%
55387,60,238,10%
55448,60,259,10%
55509,60,250,10%
55570,60,245,10%
55631,60,244,10%
55692,60,255,10%
55753,60,252,10%
55814,60,249,10%
55875,60,247,10%
55936,60,251,10%
55997,60,253,10%
56058,60,256,10%
56119,60,254,10%
56180,60,248,10%
56241,60,245,10%
56302,60,243,10%
56363,60,252,10%
56424,60,260,10%
56485,60,249,10%
56546,60,251,10%
56607,60,255,10%
56668,60,245,10%
56729,60,249,10%
56790,60,243,10%
56851,60,254,10%
56912,60,256,10%
56973,60,262,10%
57034,60,246,10%
57095,60,254,10%
57156,60,242,10%
57217,60,244,10%
57278,60,239,10%
57339,60,241,10%
57400,60,246,10%
57461,60,254,10%
57522,60,254,10%
57583,60,247,10%
57644,60,247,10%
57705,60,249,10%
57766,60,255,10%
57827,60,240,10%
57888,60,249,10%
57949,60,251,10%
58010,60,253,10%
58071,60,244,10%
58132,60,248,10%
58193,60,244,10%
58254,60,252,10%
58315,60,254,10%
58376,60,246,10%
58437,60,245,10%
58498,60,247,10%
58559,60,257,10%
58620,60,244,10%
58681,60,240,10%
58742,60,243,10%
58803,60,247,10%
58864,60,244,10%
58925,60,250,10%
58986,60,248,10%
59047,60,254,10%
59108,60,254,10%
59169,60,249,10%
59230,60,252,10%
59291,60,251,10%
59352,60,244,10%
59413,60,249,10%
59474,60,244,10%
59535,60,249,10%
59596,60,256,10%
59657,60,244,10%
59718,60,248,10%
59779,60,252,10%
59840,60,249,10%
59901,60,247,10%
59962,60,252,10%
60023,60,246,10%
60084,60,254,10%
60145,60,258,10%
60206,60,252,10%
60267,60,254,10%
60328,60,252,10%
60389,60,249,10%
60450,60,249,10%
60511,60,245,10%
60572,60,257,10%
60633,60,250,10%
60694,60,260,10%
60755,60,248,10%
60816,60,257,10%
60877,60,245,10%
60938,60,244,10%
60999,60,252,10%
61060,60,210,40%
61121,60,198,40%
61182,60,215,40%
61243,60,206,40%
61304,60,209,40%
61365,60,218,40%
61426,60,201,40%
61487,60,212,40%
61548,60,206,40%
61609,60,200,40%
61670,60,210,40%
61731,60,215,40%
61792,60,213,40%
61853,60,209,40%
61914,60,208,40%
61975,60,211,40%
62036,60,211,40%
62097,60,209,40%
62158,60,216,40%
62219,60,201,40%
62280,60,215,40%
62341,60,201,40%
62402,60,193,40%
62463,60,199,40%
62524,60,207,40%
62585,60,213,40%
62646,60,207,40%
62707,60,229,40%
62768,60,206,40%
62829,60,222,40%
62890,60,206,40%
62951,60,223,40%
63012,60,211,40%
63073,60,216,40%
63134,60,200,40%
63195,60,197,40%
63256,60,217,40%
63317,60,210,40%
63378,60,210,40%
63439,60,205,40%
63500,60,208,40%
63561,60,207,40%
63622,60,204,40%
63683,60,214,40%
63744,60,205,40%
63805,60,207,40%
63866,60,196,40%
63927,60,205,40%
63988,60,208,40%
64049,60,203,40%
64110,60,216,40%
64171,60,205,40%
64232,60,206,40%
64293,60,216,40%
64354,60,204,40%
64415,60,205,40%
64476,60,199,40%
64537,60,206,40%
64598,60,222,40%
64659,60,213,40%
64720,60,198,40%
64781,60,212,40%
64842,60,195,40%
64903,60,199,40%
64964,60,211,40%
65025,60,217,40%
65086,60,205,40%
65147,60,194,40%
65208,60,214,40%
65269,60,218,40%
65330,60,201,40%
65391,60,214,40%
65452,60,212,40%
65513,60,199,40%
65574,60,215,40%
65635,60,197,40%
65696,60,214,40%
65757,60,218,40%
65818,60,200,40%
65879,60,210,40%
65940,60,204,40%
66001,60,217,40%
66062,60,200,40%
66123,60,211,40%
66184,60,210,40%
66245,60,198,40%
66306,60,218,40%
66367,60,211,40%
66428,60,211,40%
66489,60,214,40%
66550,60,213,40%
66611,60,205,40%
66672,60,217,40%
66733,60,206,40%
66794,60,218,40%
66855,60,200,40%
66916,60,187,40%
66977,60,205,40%
67038,60,206,40%
67099,60,215,40%
67160,60,206,40%
67221,60,208,40%
67282,60,204,40%
67343,60,213,40%
67404,60,201,40%
67465,60,214,40%
67526,60,219,40%
67587,60,198,40%
67648,60,211,40%
67709,60,216,40%
67770,60,211,40%
67831,60,223,40%
67892,60,199,40%
67953,60,204,40%
68014,60,208,40%
68075,60,200,40%
68136,60,199,40%
68197,60,197,40%
68258,60,202,40%
68319,60,201,40%
68380,60,211,40%
68441,60,213,40%
68502,60,197,40%
68563,60,218,40%
68624,60,221,40%
68685,60,225,40%
68746,60,199,40%
68807,60,209,40%
68868,60,197,40%
68929,60,219,40%
68990,60,212,40%
69051,60,201,40%
69112,60,199,40%
69173,60,218,40%
69234,60,203,40%
69295,60,208,40%
69356,60,195,40%
69417,60,228,40%
69478,60,198,40%
69539,60,209,40%
69600,60,210,40%
69661,60,200,40%
69722,60,218,40%
69783,60,196,40%
69844,60,208,40%
69905,60,206,40%
69966,60,214,40%
70027,60,210,40%
70088,60,207,40%
70149,60,205,40%
70210,60,186,40%
70271,60,209,40%
70332,60,205,40%
70393,60,206,40%
70454,60,206,40%
70515,60,198,40%
70576,60,224,40%
70637,60,214,40%
70698,60,220,40%
70759,60,218,40%
70820,60,203,40%
70881,60,200,40%
70942,60,203,40%
71003,60,195,40%
71064,60,194,40%
71125,60,201,40%
71186,60,207,40%
71247,60,204,40%
71308,60,210,40%
71369,60,215,40%
71430,60,212,40%
71491,60,215,40%
71552,60,195,40%
71613,60,216,40%
71674,60,206,40%
71735,60,212,40%
71796,60,214,40%
71857,60,220,40%
71918,60,201,40%
71979,60,218,40%
72040,60,208,40%
72101,60,219,40%
72162,60,200,40%
72223,60,212,40%
72284,60,195,40%
72345,60,214,40%
72406,60,205,40%
72467,60,203,40%
72528,60,200,40%
72589,60,202,40%
72650,60,216,40%
72711,60,198,40%
72772,60,214,40%
72833,60,208,40%
72894,60,211,40%
72955,60,210,40%
73016,60,198,40%
73077,60,201,40%
73138,60,199,40%
73199,60,227,40%
73260,60,215,40%
73321,60,212,40%
73382,60,215,40%
73443,60,204,40%
73504,60,216,40%
73565,60,215,40%
73626,60,204,40%
73687,60,205,40%
73748,60,207,40%
73809,60,196,40%
73870,60,198,40%
73931,60,207,40%
73992,60,211,40%
74053,60,212,40%
74114,60,200,40%
74175,60,190,40%
74236,60,209,40%
74297,60,197,40%
74358,60,193,40%
74419,60,203,40%
74480,60,199,40%
74541,60,212,40%
74602,60,201,40%
74663,60,210,40%
74724,60,201,40%
74785,60,219,40%
74846,60,204,40%
74907,60,211,40%
74968,60,203,40%
75029,60,218,40%
75090,60,202,40%
75151,60,201,40%
75212,60,210,40%
75273,60,203,40%
75334,60,203,40%
75395,60,197,40%
75456,60,205,40%
75517,60,207,40%
75578,60,203,40%
75639,60,224,40%
75700,60,203,40%
75761,60,203,40%
75822,60,207,40%
75883,60,222,40%
75944,60,210,40%
76005,60,207,40%
76066,60,208,40%
76127,60,197,40%
76188,60,218,40%
76249,60,214,40%
76310,60,201,40%
76371,60,212,40%
76432,60,215,40%
76493,60,205,40%
76554,60,218,40%
76615,60,207,40%
76676,60,206,40%
76737,60,202,40%
76798,60,200,40%
76859,60,206,40%
76920,60,213,40%
76981,60,204,40%
77042,60,215,40%
77103,60,219,40%
77164,60,200,40%
77225,60,204,40%
77286,60,205,40%
77347,60,205,40%
77408,60,202,40%
77469,60,197,40%
77530,60,205,40%
77591,60,211,40%
77652,60,200,40%
77713,60,214,40%
77774,60,202,40%
77835,60,206,40%
77896,60,208,40%
77957,60,207,40%
78018,60,202,40%
78079,60,201,40%
78140,60,206,40%
78201,60,221,40%
78262,60,199,40%
78323,60,204,40%
78384,60,201,40%
78445,60,226,40%
78506,60,206,40%
78567,60,198,40%
78628,60,192,40%
78689,60,205,40%
78750,60,205,40%
78811,60,214,40%
78872,60,209,40%
78933,60,202,40%
78994,60,208,40%
79055,60,201,40%
79116,60,210,40%
79177,60,199,40%
79238,60,197,40%
79299,60,206,40%
79360,60,206,40%
79421,60,205,40%
79482,60,208,40%
79543,60,202,40%
79604,60,200,40%
79665,60,215,40%
79726,60,207,40%
79787,60,212,40%
79848,60,206,40%
79909,60,199,40%
79970,60,200,40%
80031,60,208,40%
80092,60,201,40%
80153,60,211,40%
80214,60,216,40%
80275,60,214,40%
80336,60,206,40%
80397,60,209,40%
80458,60,199,40%
80519,60,202,40%
80580,60,217,40%
80641,60,204,40%
80702,60,221,40%
80763,60,208,40%
80824,60,220,40%
80885,60,209,40%
80946,60,208,40%
81007,60,202,40%
81068,60,214,40%
81129,60,213,40%
81190,60,204,40%
81251,60,200,40%
81312,60,213,40%
81373,60,204,40%
81434,60,208,40%
81495,60,214,40%
81556,60,199,40%
81617,60,208,40%
81678,60,197,40%
81739,60,202,40%
81800,60,208,40%
81861,60,214,40%
81922,60,217,40%
81983,60,203,40%
82044,60,209,40%
82105,60,204,40%
82166,60,210,40%
82227,60,205,40%
82288,60,195,40%
82349,60,210,40%
82410,60,198,40%
82471,60,219,40%
82532,60,207,40%
82593,60,193,40%
82654,60,217,40%
82715,60,203,40%
82776,60,206,40%
82837,60,202,40%
82898,60,207,40%
82959,60,199,40%
83020,60,212,40%
83081,60,202,40%
83142,60,214,40%
83203,60,224,40%
83264,60,204,40%
83325,60,200,40%
83386,60,194,40%
83447,60,198,40%
83508,60,211,40%
83569,60,205,40%
83630,60,210,40%
83691,60,221,40%
83752,60,205,40%
83813,60,215,40%
83874,60,215,40%
83935,60,216,40%
83996,60,214,40%
84057,60,222,40%
84118,60,224,40%
84179,60,202,40%
84240,60,202,40%
84301,60,199,40%
84362,60,200,40%
84423,60,212,40%
84484,60,210,40%
84545,60,213,40%
84606,60,195,40%
84667,60,187,40%
84728,60,191,40%
84789,60,211,40%
84850,60,211,40%
84911,60,202,40%
84972,60,210,40%
85033,60,202,40%
85094,60,214,40%
85155,60,208,40%
85216,60,219,40%
85277,60,219,40%
