,day,new-infected,type,type_of_screening_pretty
0,1.0,1.0,Nuovi infetti,Senza screening
1,2.0,0.2512000000000114,Nuovi infetti,Senza screening
2,3.0,0.4154999999999802,Nuovi infetti,Senza screening
3,4.0,0.6726999999999919,Nuovi infetti,Senza screening
4,5.0,0.7907000000000153,Nuovi infetti,Senza screening
5,6.0,0.9590000000000032,Nuovi infetti,Senza screening
6,7.0,0.6805999999999983,Nuovi infetti,Senza screening
7,8.0,0.4995999999999867,Nuovi infetti,Senza screening
8,9.0,0.9168999999999983,Nuovi infetti,Senza screening
9,10.0,1.075000000000017,Nuovi infetti,Senza screening
10,11.0,1.2813000000000159,Nuovi infetti,Senza screening
11,12.0,1.4534999999999911,Nuovi infetti,Senza screening
12,13.0,1.5845999999999947,Nuovi infetti,Senza screening
13,14.0,1.1781000000000006,Nuovi infetti,Senza screening
14,15.0,0.831799999999987,Nuovi infetti,Senza screening
15,16.0,1.2253000000000043,Nuovi infetti,Senza screening
16,17.0,1.4665000000000248,Nuovi infetti,Senza screening
17,18.0,1.6245999999999583,Nuovi infetti,Senza screening
18,19.0,1.745800000000031,Nuovi infetti,Senza screening
19,20.0,2.0449999999999875,Nuovi infetti,Senza screening
20,21.0,1.440400000000011,Nuovi infetti,Senza screening
21,22.0,1.0351,Nuovi infetti,Senza screening
22,23.0,1.4713999999999885,Nuovi infetti,Senza screening
23,24.0,1.8119000000000085,Nuovi infetti,Senza screening
24,25.0,2.008999999999986,Nuovi infetti,Senza screening
25,26.0,2.2613000000000056,Nuovi infetti,Senza screening
26,27.0,2.323299999999989,Nuovi infetti,Senza screening
27,28.0,1.7557000000000187,Nuovi infetti,Senza screening
28,29.0,1.1881999999999948,Nuovi infetti,Senza screening
29,30.0,1.873899999999992,Nuovi infetti,Senza screening
30,31.0,2.2001000000000204,Nuovi infetti,Senza screening
31,32.0,2.5105999999999824,Nuovi infetti,Senza screening
32,33.0,2.6306000000000154,Nuovi infetti,Senza screening
33,34.0,2.7626999999999953,Nuovi infetti,Senza screening
34,35.0,2.032100000000014,Nuovi infetti,Senza screening
35,1.0,1.0,Nuovi infetti,Screening 25%
36,2.0,0.22320000000001983,Nuovi infetti,Screening 25%
37,3.0,0.4223999999999819,Nuovi infetti,Screening 25%
38,4.0,0.5545999999999935,Nuovi infetti,Screening 25%
39,5.0,0.7538000000000125,Nuovi infetti,Screening 25%
40,6.0,0.8447999999999922,Nuovi infetti,Screening 25%
41,7.0,0.6006000000000142,Nuovi infetti,Screening 25%
42,8.0,0.4043000000000063,Nuovi infetti,Screening 25%
43,9.0,0.7146999999999935,Nuovi infetti,Screening 25%
44,10.0,0.8871000000000038,Nuovi infetti,Screening 25%
45,11.0,1.045899999999989,Nuovi infetti,Screening 25%
46,12.0,1.1622000000000128,Nuovi infetti,Screening 25%
47,13.0,1.2432999999999765,Nuovi infetti,Screening 25%
48,14.0,0.8577999999999975,Nuovi infetti,Screening 25%
49,15.0,0.6056000000000097,Nuovi infetti,Screening 25%
50,16.0,0.7939000000000078,Nuovi infetti,Screening 25%
51,17.0,0.9878999999999962,Nuovi infetti,Screening 25%
52,18.0,1.0609999999999786,Nuovi infetti,Screening 25%
53,19.0,1.1923000000000172,Nuovi infetti,Screening 25%
54,20.0,1.2142000000000053,Nuovi infetti,Screening 25%
55,21.0,0.8939000000000021,Nuovi infetti,Screening 25%
56,22.0,0.6215999999999724,Nuovi infetti,Screening 25%
57,23.0,0.8499000000000194,Nuovi infetti,Screening 25%
58,24.0,0.9749000000000194,Nuovi infetti,Screening 25%
59,25.0,1.116199999999992,Nuovi infetti,Screening 25%
60,26.0,1.2390999999999792,Nuovi infetti,Screening 25%
61,27.0,1.2143000000000086,Nuovi infetti,Screening 25%
62,28.0,0.8897999999999797,Nuovi infetti,Screening 25%
63,29.0,0.6216000000000292,Nuovi infetti,Screening 25%
64,30.0,0.8759000000000015,Nuovi infetti,Screening 25%
65,31.0,1.0061000000000035,Nuovi infetti,Screening 25%
66,32.0,1.127999999999986,Nuovi infetti,Screening 25%
67,33.0,1.205299999999994,Nuovi infetti,Screening 25%
68,34.0,1.2172999999999945,Nuovi infetti,Screening 25%
69,35.0,0.8147999999999911,Nuovi infetti,Screening 25%
70,1.0,1.0,Nuovi infetti,Screening 50%
71,2.0,0.21819999999999595,Nuovi infetti,Screening 50%
72,3.0,0.3843999999999994,Nuovi infetti,Screening 50%
73,4.0,0.5766000000000133,Nuovi infetti,Screening 50%
74,5.0,0.7547999999999888,Nuovi infetti,Screening 50%
75,6.0,0.7967999999999904,Nuovi infetti,Screening 50%
76,7.0,0.5434999999999945,Nuovi infetti,Screening 50%
77,8.0,0.4294000000000153,Nuovi infetti,Screening 50%
