day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456929	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456929	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	50	0	[]	0	1
2	123456929	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1	0	0	0	0	0	0	0	50	0	[]	0	1
3	123456929	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1	0	0	0	0	0	0	0	50	0	[]	0	1
4	123456929	238	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	120	2	0	0	0	0	0	0	0	50	0	[]	0	1
5	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	[]	0	1
6	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	[]	0	1
7	123456929	237	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	0	0	0	50	0	[]	0	1
8	123456929	234	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	0	[]	0	1
9	123456929	231	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	0	[]	0	1
10	123456929	228	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	240	5	0	0	0	0	0	0	0	50	0	[]	0	1
11	123456929	226	5	8	1	0	0	0	0	0	0	0	0	0	0	0	0	240	6	0	0	0	0	0	0	0	50	0	[]	0	1
12	123456929	225	4	8	3	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	[]	0	1
13	123456929	225	3	9	3	0	0	0	0	0	0	0	0	0	0	0	0	240	7	0	0	0	0	0	0	0	50	0	[]	0	1
14	123456929	225	2	10	3	0	0	0	0	0	0	0	0	0	0	0	0	240	8	0	0	0	0	0	0	0	50	0	[]	0	1
15	123456929	220	0	0	0	5	2	10	3	0	0	0	0	0	0	0	0	360	9	0	5	0	0	0	0	0	50	0	[1A]	1	1
16	123456929	220	0	0	0	5	1	10	4	0	0	0	0	0	0	0	0	360	9	0	5	0	0	0	0	0	50	0	[1A]	1	1
17	123456929	220	0	0	0	5	0	11	4	0	0	0	0	0	0	0	0	360	9	0	5	0	0	0	0	0	50	0	[1A]	1	1
18	123456929	220	0	0	0	5	0	10	5	0	0	0	0	0	0	0	0	360	9	0	5	0	0	0	0	0	50	0	[1A]	1	1
19	123456929	220	0	0	0	5	0	7	8	0	0	0	0	0	0	0	0	360	10	0	5	0	0	0	0	0	50	0	[1A]	1	1
20	123456929	220	0	0	0	5	0	6	9	0	0	0	0	0	0	0	0	360	10	0	5	0	0	0	0	0	50	0	[1A]	1	1
21	123456929	220	0	0	0	5	0	5	10	0	0	0	0	0	0	0	0	360	10	0	5	0	0	0	0	0	50	0	[1A]	1	1
22	123456929	220	0	0	0	5	0	5	10	0	0	0	0	0	0	0	0	470	11	0	5	0	0	0	0	0	50	0	[1A]	1	1
23	123456929	220	0	0	0	5	0	4	11	0	0	0	0	0	0	0	0	470	13	0	5	0	0	0	0	0	50	0	[1A]	1	1
24	123456929	220	0	0	0	5	0	3	12	0	0	0	0	0	0	0	0	470	17	0	5	0	0	0	0	0	50	0	[1A]	1	1
25	123456929	220	0	0	0	5	0	3	12	0	0	0	0	0	0	0	0	470	18	0	5	0	0	0	0	0	50	0	[1A]	1	1
26	123456929	220	0	0	0	5	0	2	13	0	0	0	0	0	0	0	0	470	19	0	5	0	0	0	0	0	50	0	[1A]	1	1
27	123456929	220	0	0	0	5	0	1	14	0	0	0	0	0	0	0	0	470	19	0	5	0	0	0	0	0	50	0	[1A]	1	1
28	123456929	220	0	0	0	5	0	1	14	0	0	0	0	0	0	0	0	470	21	0	5	0	0	0	0	0	50	0	[1A]	1	1
29	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	22	0	5	0	0	0	0	0	50	0	[]	0	0
30	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	23	0	5	0	0	0	0	0	50	0	[]	0	0
31	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	24	0	5	0	0	0	0	0	50	0	[]	0	0
32	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	24	0	5	0	0	0	0	0	50	0	[]	0	0
33	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	25	0	5	0	0	0	0	0	50	0	[]	0	0
34	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	25	0	5	0	0	0	0	0	50	0	[]	0	0
35	123456929	225	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	590	26	0	5	0	0	0	0	0	50	0	[]	0	0
