day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456821	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456821	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456821	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456821	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	50	2	[]	0	0
4	123456821	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	50	3	[]	0	0
5	123456821	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	3	[]	0	1
6	123456821	234	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	50	3	[]	0	1
7	123456821	234	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	50	3	[]	0	2
8	123456821	232	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	50	3	[]	0	3
9	123456821	228	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	50	3	[]	0	3
10	123456821	227	6	4	3	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	3	[]	0	2
11	123456821	223	8	5	4	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	50	3	[]	0	2
12	123456821	221	10	4	5	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	50	3	[]	0	2
13	123456821	221	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	50	3	[]	0	3
14	123456821	221	3	11	5	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	50	3	[]	0	3
15	123456821	212	12	8	8	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0	0	50	3	[]	0	3
16	123456821	206	15	10	9	0	0	0	0	0	0	0	0	0	0	0	0	24	9	0	0	0	0	0	0	0	50	3	[]	0	3
17	123456821	202	18	10	10	0	0	0	0	0	0	0	0	0	0	0	0	36	10	0	0	0	0	0	0	0	50	3	[]	0	3
18	123456821	197	18	13	12	0	0	0	0	0	0	0	0	0	0	0	0	36	12	0	0	0	0	0	0	0	50	3	[]	0	3
19	123456821	187	16	8	9	0	0	0	0	4	3	7	6	0	0	0	0	36	13	0	0	1	0	0	0	0	50	3	[3A]	1	4
20	123456821	187	13	7	13	0	0	0	0	4	2	5	9	0	0	0	0	36	13	0	0	1	0	0	0	0	50	3	[3A]	1	4
21	123456821	187	9	11	13	0	0	0	0	4	2	5	9	0	0	0	0	36	13	0	0	1	0	0	0	0	50	3	[3A]	1	4
22	123456821	181	13	12	14	0	0	0	0	4	1	5	10	0	0	0	0	36	14	0	0	1	0	0	0	0	50	3	[3A]	1	4
23	123456821	178	13	14	15	0	0	0	0	4	1	5	10	0	0	0	0	36	14	0	0	1	0	0	0	0	50	3	[3A]	1	5
24	123456821	163	6	7	4	8	3	7	2	7	3	8	22	0	0	0	0	46	15	0	1	2	0	0	0	0	50	3	[3A 3C 2B]	3	6
25	123456821	156	12	8	4	8	3	6	3	7	3	8	22	0	0	0	0	46	16	0	1	2	0	0	0	0	50	3	[3A 3C 2B]	3	6
26	123456821	147	7	5	1	8	3	4	5	7	3	6	24	7	5	4	4	54	16	1	1	2	1	0	0	0	50	3	[3A 3C 2B 3B]	4	6
27	123456821	147	5	7	1	8	2	4	6	7	2	7	24	7	5	4	4	54	16	1	1	2	1	0	0	0	50	3	[3A 3C 2B 3B]	4	6
28	123456821	147	4	6	3	8	2	3	7	7	2	7	24	7	3	6	4	54	16	1	1	2	1	0	0	0	50	3	[3A 3C 2B 3B]	4	6
